studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Grain yield - kg/ha|CO_321:0001218,Heading time - Julian date (JD)|CO_321:0001233,Plant height - cm|CO_321:0001301,notes
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",220324,NY94025-105,,plot,1096671,CornellMaster_2009_McGowan_NY94025-105_107,1,1,1107,,,test,,5644.433264,,102.7238705,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",230756,NY94025-116,,plot,1096411,CornellMaster_2009_McGowan_NY94025-116_118,1,1,1118,,,test,,4979.26772,,104.2458525,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",225729,NY94025-121,,plot,1096528,CornellMaster_2009_McGowan_NY94025-121_123,1,1,1123,,,test,,5908.076203,,104.5586079,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",219580,NY94025-136,,plot,1096506,CornellMaster_2009_McGowan_NY94025-136_138,1,1,1138,,,test,,5973.838735,,105.6766312,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",239372,NY94025-155,,plot,1096728,CornellMaster_2009_McGowan_NY94025-155_157,1,1,1157,,,test,,4896.213051,,105.251648,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",232429,NY94025-183,,plot,1096464,CornellMaster_2009_McGowan_NY94025-183_185,1,1,1185,,,test,,5121.775875,,106.1327435,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",220039,NY94025-184,,plot,1096772,CornellMaster_2009_McGowan_NY94025-184_186,1,1,1186,,,test,,5554.970272,,112.8406759,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",235038,NY94025-200,,plot,1096612,CornellMaster_2009_McGowan_NY94025-200_202,1,1,1202,,,test,,4659.906016,,105.5674745,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",230731,NY94025-3243-91,,plot,1096541,CornellMaster_2009_McGowan_NY94025-3243-91_93,1,1,1093,,,test,,4998.348632,,120.4632607,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",220818,NY94025-41,,plot,1096416,CornellMaster_2009_McGowan_NY94025-41_44,1,1,1044,,,test,,4938.214992,,121.955145,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",234693,NY94025-55,,plot,1096773,CornellMaster_2009_McGowan_NY94025-55_58,1,1,1058,,,test,,5519.936322,,115.8329036,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",227602,NY94025-63,,plot,1096607,CornellMaster_2009_McGowan_NY94025-63_65,1,1,1065,,,test,,5320.709022,,121.2981059,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",235195,NY94025-66,,plot,1096698,CornellMaster_2009_McGowan_NY94025-66_68,1,1,1068,,,test,,5289.139257,,126.4884809,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",225550,NY94025-70,,plot,1096771,CornellMaster_2009_McGowan_NY94025-70_72,1,1,1072,,,test,,4548.404568,,116.986822,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",236782,NY94025-75,,plot,1096731,CornellMaster_2009_McGowan_NY94025-75_77,1,1,1077,,,test,,5103.886182,,122.2765028,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",223752,NY94025-78,,plot,1096761,CornellMaster_2009_McGowan_NY94025-78_80,1,1,1080,,,test,,5659.086117,,114.1164275,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",234732,NY94025-89,,plot,1096749,CornellMaster_2009_McGowan_NY94025-89_91,1,1,1091,,,test,,5213.65557,,116.839045,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",222372,NY94025-90,,plot,1096681,CornellMaster_2009_McGowan_NY94025-90_92,1,1,1092,,,test,,5382.178224,,129.6457398,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",225264,NY94025-97,,plot,1096439,CornellMaster_2009_McGowan_NY94025-97_99,1,1,1099,,,test,,5291.268456,,121.7510697,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",234317,NY94032-194,,plot,1096428,CornellMaster_2009_McGowan_NY94032-194_196,1,1,1196,,,test,,5246.726263,,105.4271235,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",231247,NY94032-203,,plot,1096422,CornellMaster_2009_McGowan_NY94032-203_205,1,1,1205,,,test,,6019.22319,,95.48851815,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",220235,NY94032-3150-198,,plot,1096592,CornellMaster_2009_McGowan_NY94032-3150-198_200,1,1,1200,,,test,,5374.331081,,104.8828644,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",231815,NY94032-38,,plot,1096630,CornellMaster_2009_McGowan_NY94032-38_41,1,1,1041,,,test,,5297.669502,,113.9510182,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",231927,NY94032-46,,plot,1096444,CornellMaster_2009_McGowan_NY94032-46_49,1,1,1049,,,test,,5608.984189,,114.6250131,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",223992,NY94032-47,,plot,1096616,CornellMaster_2009_McGowan_NY94032-47_50,1,1,1050,,,test,,4568.990012,,116.8547545,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",232939,NY94032-68,,plot,1096434,CornellMaster_2009_McGowan_NY94032-68_70,1,1,1070,,,test,,4820.158704,,120.7258474,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",219349,NY94032-80,,plot,1096725,CornellMaster_2009_McGowan_NY94032-80_82,1,1,1082,,,test,,4862.382923,,121.3808442,
2009,327,Cornell University,Mark Sorrells,6543,CornellMaster_2009_McGowan,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-22,,32,"Ithaca, NY - McGowan",232276,NY94035-108,,plot,1096603,CornellMaster_2009_McGowan_NY94035-108_110,1,1,1110,,,test,,5087.672872,,103.458939,
